pd_multiplier,apr_strategy,cost_of_funds_annual,acquisition_cost,lgd,k_star_approve_pct,cutoff_pd_star,max_total_profit_at_k_star,youden_approve_pct_full,cutoff_gap_profit_minus_youden,category
2.0,tiered_uncapped,0.0,500,0.85,99.30160021697857,0.24671973177903056,258459621.25464386,79.40568212639002,19.89591809058855,approve_all
2.0,tiered_uncapped,0.03,0,0.55,100.0,0.3831022791285829,318857445.3702455,79.40568212639002,20.59431787360998,approve_all
2.0,tiered_uncapped,0.03,0,0.65,99.95041700569568,0.344546209316857,314368727.679817,79.40568212639002,20.544734879305665,approve_all
2.0,tiered_uncapped,0.03,0,0.75,99.82582384052075,0.3060309644414506,309954846.17276603,79.40568212639002,20.420141714130736,approve_all
2.0,tiered_uncapped,0.03,0,0.85,99.65715690263086,0.27520750659187365,305630903.0802533,79.40568212639002,20.25147477624084,approve_all
2.0,tiered_uncapped,0.03,250,0.55,99.97669175481421,0.35579716706670483,259870559.0446662,79.40568212639002,20.571009628424193,approve_all
2.0,tiered_uncapped,0.03,250,0.65,99.84150393273664,0.31214385563518965,255438171.6346297,79.40568212639002,20.435821806346624,approve_all
2.0,tiered_uncapped,0.03,250,0.75,99.65249525359371,0.274765438361607,251108269.6250646,79.40568212639002,20.246813127203694,approve_all
2.0,tiered_uncapped,0.03,250,0.85,99.30160021697857,0.24671973177903056,246932751.61855647,79.40568212639002,19.89591809058855,approve_all
2.0,tiered_uncapped,0.03,500,0.55,99.87413547599675,0.32142044833693567,200923750.6809021,79.40568212639002,20.468453349606733,approve_all
2.0,tiered_uncapped,0.03,500,0.65,99.65249525359371,0.274765438361607,196585653.6174109,79.40568212639002,20.246813127203694,approve_all
2.0,tiered_uncapped,0.03,500,0.75,99.30160021697857,0.24671973177903056,192415866.91523466,79.40568212639002,19.89591809058855,approve_all
2.0,tiered_uncapped,0.03,500,0.85,98.88544209384324,0.22057726282625392,188461727.41532332,79.40568212639002,19.47975996745322,interior
2.0,tiered_uncapped,0.06,0,0.55,99.98262476267969,0.35869491589356783,248358380.3803232,79.40568212639002,20.576942636289672,approve_all
2.0,tiered_uncapped,0.06,0,0.65,99.84192771901274,0.31254117337771387,243921382.17698348,79.40568212639002,20.436245592622726,approve_all
2.0,tiered_uncapped,0.06,0,0.75,99.67410835367508,0.27699065327471334,239585522.91936994,79.40568212639002,20.26842622728506,approve_all
2.0,tiered_uncapped,0.06,0,0.85,99.33253661513426,0.2484849013251689,235406460.57831097,79.40568212639002,19.92685448874424,approve_all
2.0,tiered_uncapped,0.06,250,0.55,99.87413547599675,0.32142044833693567,189407480.71807155,79.40568212639002,20.468453349606733,approve_all
2.0,tiered_uncapped,0.06,250,0.65,99.65419039869813,0.2749714261205849,185062578.7644462,79.40568212639002,20.248508272308115,approve_all
2.0,tiered_uncapped,0.06,250,0.75,99.30160021697857,0.24671973177903056,180888997.27915144,79.40568212639002,19.89591809058855,approve_all
2.0,tiered_uncapped,0.06,250,0.85,98.88544209384324,0.22057726282625392,176937710.9401399,79.40568212639002,19.47975996745322,interior
2.0,tiered_uncapped,0.06,500,0.55,99.65249525359371,0.274765438361607,130539954.87063812,79.40568212639002,20.246813127203694,approve_all
2.0,tiered_uncapped,0.06,500,0.65,99.25413615405479,0.24328416481248866,126372916.50743383,79.40568212639002,19.848454027664772,approve_all
2.0,tiered_uncapped,0.06,500,0.75,98.81212706807703,0.21551989296070007,122450309.87133428,79.40568212639002,19.406444941687013,interior
2.0,tiered_uncapped,0.06,500,0.85,98.45233251966368,0.19568838705582417,118728420.20872955,79.40568212639002,19.046650393273666,interior
2.0,tiered_cap_24,0.0,0,0.55,99.98262476267969,0.35869491589356783,369627230.04746115,79.40568212639002,20.576942636289672,approve_all
2.0,tiered_cap_24,0.0,0,0.65,99.84192771901274,0.31254117337771387,365247820.8194158,79.40568212639002,20.436245592622726,approve_all
2.0,tiered_cap_24,0.0,0,0.75,99.67410835367508,0.27699065327471334,360967756.2709907,79.40568212639002,20.26842622728506,approve_all
2.0,tiered_cap_24,0.0,0,0.85,99.33253661513426,0.2484849013251689,356841620.9603027,79.40568212639002,19.92685448874424,approve_all
2.0,tiered_cap_24,0.0,250,0.55,99.87413547599675,0.32142044833693567,310676907.57006174,79.40568212639002,20.468453349606733,approve_all
2.0,tiered_cap_24,0.0,250,0.65,99.65249525359371,0.274765438361607,306390304.69023186,79.40568212639002,20.246813127203694,approve_all
2.0,tiered_cap_24,0.0,250,0.75,99.30160021697857,0.24671973177903056,302273376.0693685,79.40568212639002,19.89591809058855,approve_all
2.0,tiered_cap_24,0.0,250,0.85,98.88544209384324,0.22057726282625392,298375386.57354295,79.40568212639002,19.47975996745322,interior
2.0,tiered_cap_24,0.0,500,0.55,99.65249525359371,0.274765438361607,251813183.11555913,79.40568212639002,20.246813127203694,approve_all
2.0,tiered_cap_24,0.0,500,0.65,99.25328858150257,0.24325345252554292,247707546.89662343,79.40568212639002,19.847606455112555,approve_all
2.0,tiered_cap_24,0.0,500,0.75,98.78500474640629,0.21421089986608702,243843124.98521972,79.40568212639002,19.379322620016268,interior
2.0,tiered_cap_24,0.0,500,0.85,98.45233251966368,0.19568838705582417,240173374.10154077,79.40568212639002,19.046650393273666,interior
2.0,tiered_cap_24,0.03,0,0.55,99.87413547599675,0.32142044833693567,299350578.29194653,79.40568212639002,20.468453349606733,approve_all
2.0,tiered_cap_24,0.03,0,0.65,99.69063601844317,0.27924990890682166,295056180.578835,79.40568212639002,20.284953892053153,approve_all
2.0,tiered_cap_24,0.03,0,0.75,99.30160021697857,0.24671973177903056,290930470.3667677,79.40568212639002,19.89591809058855,approve_all
2.0,tiered_cap_24,0.03,0,0.85,98.88883238405208,0.22089838197002706,287030689.9784364,79.40568212639002,19.48315025766206,interior
2.0,tiered_cap_24,0.03,250,0.55,99.65419039869813,0.2749714261205849,240477852.14480117,79.40568212639002,20.248508272308115,approve_all
2.0,tiered_cap_24,0.03,250,0.65,99.25328858150257,0.24325345252554292,236363994.03389952,79.40568212639002,19.847606455112555,approve_all
2.0,tiered_cap_24,0.03,250,0.75,98.78500474640629,0.21421089986608702,232498525.0598777,79.40568212639002,19.379322620016268,interior
2.0,tiered_cap_24,0.03,250,0.85,98.45233251966368,0.19568838705582417,228833163.61058864,79.40568212639002,19.046650393273666,interior
2.0,tiered_cap_24,0.03,500,0.55,99.16005560075942,0.2376470949848626,181802575.51750243,79.40568212639002,19.7543734743694,approve_all
2.0,tiered_cap_24,0.03,500,0.65,98.73584553837809,0.21162372527381473,177975907.09779263,79.40568212639002,19.330163411988067,interior
2.0,tiered_cap_24,0.03,500,0.75,98.27222335231896,0.18630000191858367,174372746.1047967,79.40568212639002,18.86654122592894,interior
2.0,tiered_cap_24,0.03,500,0.85,97.80648223487931,0.1664899996500903,170945406.72770622,79.40568212639002,18.400800108489292,interior
2.0,tiered_cap_24,0.06,0,0.55,99.7173345538378,0.28228985856101996,229145512.04541007,79.40568212639002,20.311652427447783,approve_all
2.0,tiered_cap_24,0.06,0,0.65,99.26896867371848,0.2443119635984379,225020569.24272755,79.40568212639002,19.863286547328457,approve_all
2.0,tiered_cap_24,0.06,0,0.75,98.80831299159208,0.21527889347457418,221154110.98153055,79.40568212639002,19.402630865202056,interior
2.0,tiered_cap_24,0.06,0,0.85,98.38791700569568,0.19237060694063945,217495589.85399622,79.40568212639002,18.982234879305665,interior
2.0,tiered_cap_24,0.06,250,0.55,99.18929685381069,0.23963299148275735,170457144.01403582,79.40568212639002,19.78361472742067,approve_all
2.0,tiered_cap_24,0.06,250,0.65,98.70151885001356,0.20958837301322605,166632705.744798,79.40568212639002,19.295836723623538,interior
2.0,tiered_cap_24,0.06,250,0.75,98.23789666395443,0.18475441068950108,163037286.97184703,79.40568212639002,18.83221453756441,interior
2.0,tiered_cap_24,0.06,250,0.85,97.80648223487931,0.1664899996500903,159628097.09782904,79.40568212639002,18.400800108489292,interior
2.0,tiered_cap_24,0.06,500,0.55,98.4540276647681,0.19579051882712978,112129734.48190771,79.40568212639002,19.048345538378086,interior
2.0,tiered_cap_24,0.06,500,0.65,98.08999525359371,0.1780885926010982,108609051.98615186,79.40568212639002,18.684313127203694,interior
2.0,tiered_cap_24,0.06,500,0.75,97.50389883374017,0.15476234610023992,105302312.07441127,79.40568212639002,18.098216707350147,interior
2.0,tiered_cap_24,0.06,500,0.85,96.93517765120694,0.13524599338657095,102183030.69996281,79.40568212639002,17.529495524816923,interior
2.0,flat_18,0.0,0,0.55,99.7173345538378,0.28228985856101996,400198308.3720293,79.40568212639002,20.311652427447783,approve_all
2.0,flat_18,0.0,0,0.65,99.26896867371848,0.2443119635984379,396142323.21741235,79.40568212639002,19.863286547328457,approve_all
2.0,flat_18,0.0,0,0.75,98.80831299159208,0.21527889347457418,392339834.57027054,79.40568212639002,19.402630865202056,interior
2.0,flat_18,0.0,0,0.85,98.38791700569568,0.19237060694063945,388741211.8218007,79.40568212639002,18.982234879305665,interior
2.0,flat_18,0.0,250,0.55,99.16005560075942,0.2376470949848626,341513449.95513654,79.40568212639002,19.7543734743694,approve_all
2.0,flat_18,0.0,250,0.65,98.70151885001356,0.20958837301322605,337757615.9938736,79.40568212639002,19.295836723623538,interior
2.0,flat_18,0.0,250,0.75,98.23789666395443,0.18475441068950108,334226284.48768973,79.40568212639002,18.83221453756441,interior
2.0,flat_18,0.0,250,0.85,97.7335909953892,0.16345156057002655,330877364.7448624,79.40568212639002,18.327908868999188,interior
2.0,flat_18,0.0,500,0.55,98.4540276647681,0.19579051882712978,283199202.029533,79.40568212639002,19.048345538378086,interior
2.0,flat_18,0.0,500,0.65,97.94124627068076,0.1717495901932518,279746611.4662086,79.40568212639002,18.535564144290746,interior
2.0,flat_18,0.0,500,0.75,97.3687110116626,0.1500334603789497,276505497.82130855,79.40568212639002,17.96302888527258,interior
2.0,flat_18,0.0,500,0.85,96.93517765120694,0.13524599338657095,273447955.654616,79.40568212639002,17.529495524816923,interior
2.0,flat_18,0.03,0,0.55,99.2143002441009,0.2410888133630592,329792399.8204788,79.40568212639002,19.80861811771088,approve_all
2.0,flat_18,0.03,0,0.65,98.6727013832384,0.20782648231560552,326033585.6000523,79.40568212639002,19.267019256848386,interior
2.0,flat_18,0.03,0,0.75,98.19339910496339,0.18263599731820035,322504818.84338295,79.40568212639002,18.78771697857337,interior
2.0,flat_18,0.03,0,0.85,97.72172497965826,0.16285832934289904,319170536.0874743,79.40568212639002,18.316042853268243,interior
2.0,flat_18,0.03,250,0.55,98.4540276647681,0.19579051882712978,271474123.53091055,79.40568212639002,19.048345538378086,interior
2.0,flat_18,0.03,250,0.65,97.94124627068076,0.1717495901932518,268032655.99098706,79.40568212639002,18.535564144290746,interior
2.0,flat_18,0.03,250,0.75,97.3687110116626,0.1500334603789497,264808274.4904168,79.40568212639002,17.96302888527258,interior
2.0,flat_18,0.03,250,0.85,96.93517765120694,0.13524599338657095,261762031.71888244,79.40568212639002,17.529495524816923,interior
2.0,flat_18,0.03,500,0.55,97.50389883374017,0.15476234610023992,213625196.0060651,79.40568212639002,18.098216707350147,interior
2.0,flat_18,0.03,500,0.65,96.93517765120694,0.13524599338657095,210555346.53295162,79.40568212639002,17.529495524816923,interior
2.0,flat_18,0.03,500,0.75,96.47197925142392,0.12016645205747314,207639762.36059707,79.40568212639002,17.0662971250339,interior
2.0,flat_18,0.03,500,0.85,96.03081773799838,0.10750620607629205,204855185.72571957,79.40568212639002,16.625135611608357,interior
2.0,flat_18,0.06,0,0.55,98.48877813940874,0.1976318302534885,259749412.07915205,79.40568212639002,19.083096013018718,interior
2.0,flat_18,0.06,0,0.65,97.89335842148088,0.16975436311605238,256319496.05222374,79.40568212639002,18.487676295090864,interior
2.0,flat_18,0.06,0,0.75,97.3292988879848,0.14875931465286643,253111519.51977286,79.40568212639002,17.923616761594786,interior
2.0,flat_18,0.06,0,0.85,96.85423447247085,0.1323819919070215,250078679.2198278,79.40568212639002,17.44855234608083,interior
2.0,flat_18,0.06,250,0.55,97.50389883374017,0.15476234610023992,201924098.37475827,79.40568212639002,18.098216707350147,interior
2.0,flat_18,0.06,250,0.65,96.91059804719283,0.13436109691095968,198869694.9868171,79.40568212639002,17.504915920802816,interior
2.0,flat_18,0.06,250,0.75,96.32068755085436,0.1160853746352287,195980898.9310019,79.40568212639002,16.91500542446434,interior
2.0,flat_18,0.06,250,0.85,95.95241727691891,0.1056073003553882,193217158.5991534,79.40568212639002,16.54673515052889,interior
2.0,flat_18,0.06,500,0.55,96.24482980743151,0.11400624195924697,144793591.05480874,79.40568212639002,16.839147681041496,interior
2.0,flat_18,0.06,500,0.65,95.5303261459181,0.09650209608785662,142075083.4267319,79.40568212639002,16.124644019528077,interior
2.0,flat_18,0.06,500,0.75,94.82429820992677,0.08523906177958548,139514219.14919868,79.40568212639002,15.418616083536747,interior
2.0,flat_18,0.06,500,0.85,94.21913140764849,0.07737760835621901,137100823.08730903,79.40568212639002,14.813449281258471,interior
2.0,flat_24,0.0,0,0.55,99.98262476267969,0.35869491589356783,553693757.5849787,79.40568212639002,20.576942636289672,approve_all
2.0,flat_24,0.0,0,0.65,99.84192771901274,0.31254117337771387,549295006.1886184,79.40568212639002,20.436245592622726,approve_all
2.0,flat_24,0.0,0,0.75,99.67410835367508,0.27699065327471334,544995599.4718755,79.40568212639002,20.26842622728506,approve_all
2.0,flat_24,0.0,0,0.85,99.33253661513426,0.2484849013251689,540850121.9928657,79.40568212639002,19.92685448874424,approve_all
2.0,flat_24,0.0,250,0.55,99.87413547599675,0.32142044833693567,494743435.10757697,79.40568212639002,20.468453349606733,approve_all
2.0,flat_24,0.0,250,0.65,99.65249525359371,0.274765438361607,490437490.0594234,79.40568212639002,20.246813127203694,approve_all
2.0,flat_24,0.0,250,0.75,99.30160021697857,0.24671973177903056,486301219.2702415,79.40568212639002,19.89591809058855,approve_all
2.0,flat_24,0.0,250,0.85,98.88544209384324,0.22057726282625392,482383887.6061051,79.40568212639002,19.47975996745322,interior
2.0,flat_24,0.0,500,0.55,99.65249525359371,0.274765438361607,435879710.6530758,79.40568212639002,20.246813127203694,approve_all
2.0,flat_24,0.0,500,0.65,99.25328858150257,0.24325345252554292,431754732.26581335,79.40568212639002,19.847606455112555,approve_all
2.0,flat_24,0.0,500,0.75,98.78500474640629,0.21421089986608702,427870968.1860952,79.40568212639002,19.379322620016268,interior
2.0,flat_24,0.0,500,0.85,98.45233251966368,0.19568838705582417,424181875.1341066,79.40568212639002,19.046650393273666,interior
2.0,flat_24,0.03,0,0.55,99.87413547599675,0.32142044833693567,481450172.86790156,79.40568212639002,20.468453349606733,approve_all
2.0,flat_24,0.03,0,0.65,99.69063601844317,0.27924990890682166,477136432.9864678,79.40568212639002,20.284953892053153,approve_all
2.0,flat_24,0.03,0,0.75,99.30160021697857,0.24671973177903056,472991380.6060934,79.40568212639002,19.89591809058855,approve_all
2.0,flat_24,0.03,0,0.85,98.88883238405208,0.22089838197002706,469072258.049446,79.40568212639002,19.48315025766206,interior
2.0,flat_24,0.03,250,0.55,99.65419039869813,0.2749714261205849,422577446.7207524,79.40568212639002,20.248508272308115,approve_all
2.0,flat_24,0.03,250,0.65,99.25328858150257,0.24325345252554292,418444246.44152975,79.40568212639002,19.847606455112555,approve_all
